"Distance","Time","Status","OriginInd","DestinationInd"
3650,563,"OK",91,56
26140,1686,"OK",91,57
12481,1054,"OK",91,58
36266,1913,"OK",91,59
7667,1026,"OK",91,60
34045,1902,"OK",91,61
27099,1845,"OK",91,62
32097,1782,"OK",91,63
16935,1374,"OK",91,64
8863,1254,"OK",91,65
34323,1783,"OK",91,66
21356,1577,"OK",91,67
24146,1855,"OK",91,68
34979,2017,"OK",91,69
13216,1300,"OK",91,70
26957,1521,"OK",91,71
4171,639,"OK",91,72
37240,2113,"OK",91,73
28562,1579,"OK",91,74
5087,708,"OK",91,75
17143,1321,"OK",91,76
9879,1140,"OK",91,77
18497,1705,"OK",91,78
9806,993,"OK",91,79
38460,2147,"OK",91,80
37238,2028,"OK",91,81
47207,2340,"OK",91,82
23172,1881,"OK",91,83
98057,4091,"OK",91,84
29146,1618,"OK",91,85
29101,1997,"OK",91,86
54061,2617,"OK",91,87
55495,2508,"OK",91,88
39865,2111,"OK",91,89
112297,5020,"OK",91,90
0,0,"OK",91,91
13668,1105,"OK",91,92
8163,989,"OK",91,93
16575,1258,"OK",91,94
33129,1790,"OK",91,95
3049,538,"OK",91,96
26094,1528,"OK",91,97
31965,1553,"OK",91,98
22693,1597,"OK",91,99
34073,2018,"OK",91,100
42729,2173,"OK",91,101
26036,1511,"OK",91,102
98016,4065,"OK",91,103
33450,1930,"OK",91,104
1887,360,"OK",91,105
1882,358,"OK",91,106
21700,1589,"OK",91,107
22554,1587,"OK",91,108
31281,1701,"OK",91,109
33887,2327,"OK",91,110
40116,2104,"OK",91,111
9402,1411,"OK",91,112
37208,2242,"OK",91,113
1949,288,"OK",91,114
45419,2391,"OK",91,115
17053,1548,"OK",91,116
6743,1009,"OK",91,117
29579,1813,"OK",91,0
27060,1384,"OK",92,1
13247,978,"OK",92,2
41162,1986,"OK",92,3
40192,2208,"OK",92,4
18461,1163,"OK",92,5
27042,1976,"OK",92,6
32391,1638,"OK",92,7
15220,891,"OK",92,8
12416,1003,"OK",92,9
17604,1487,"OK",92,10
31799,1611,"OK",92,11
16718,1182,"OK",92,12
26282,1567,"OK",92,13
43441,2058,"OK",92,14
43343,2235,"OK",92,15
35861,1812,"OK",92,16
16569,1058,"OK",92,17
26282,1567,"OK",92,18
32527,1773,"OK",92,19
41927,2281,"OK",92,20
43247,2210,"OK",92,21
44911,1953,"OK",92,22
26428,1317,"OK",92,23
37489,1913,"OK",92,24
50079,2303,"OK",92,25
34018,1680,"OK",92,26
37092,1868,"OK",92,27
31279,1745,"OK",92,28
9974,776,"OK",92,29
31054,1645,"OK",92,30
123344,5472,"OK",92,31
25177,1319,"OK",92,32
65961,3107,"OK",92,33
36944,1824,"OK",92,34
32019,1524,"OK",92,35
25717,1122,"OK",92,36
19110,1269,"OK",92,37
2201,313,"OK",92,38
20092,1155,"OK",92,39
8333,923,"OK",92,40
43431,2087,"OK",92,41
28490,1542,"OK",92,42
57495,2834,"OK",92,43
2784,357,"OK",92,44
9671,1014,"OK",92,45
16235,1179,"OK",92,46
9444,605,"OK",92,47
43029,2289,"OK",92,48
23601,1620,"OK",92,49
30028,1502,"OK",92,50
13411,1159,"OK",92,51
40554,2036,"OK",92,52
21572,1264,"OK",92,53
5649,654,"OK",92,54
17742,1496,"OK",92,55
17355,1474,"OK",92,56
16727,1030,"OK",92,57
20954,1207,"OK",92,58
34328,1817,"OK",92,59
7502,684,"OK",92,60
24632,1246,"OK",92,61
34515,1927,"OK",92,62
45595,2253,"OK",92,63
9465,824,"OK",92,64
23531,1617,"OK",92,65
27130,1264,"OK",92,66
14163,1057,"OK",92,67
33592,1914,"OK",92,68
39600,1790,"OK",92,69
22662,1360,"OK",92,70
40447,1995,"OK",92,71
18157,1536,"OK",92,72
50738,2584,"OK",92,73
42060,2051,"OK",92,74
11876,914,"OK",92,75
4864,553,"OK",92,76
5448,771,"OK",92,77
27943,1765,"OK",92,78
5528,463,"OK",92,79
31799,1611,"OK",92,80
30045,1509,"OK",92,81
41301,2032,"OK",92,82
32618,1940,"OK",92,83
108565,4461,"OK",92,84
21953,1098,"OK",92,85
19688,1341,"OK",92,86
46868,2098,"OK",92,87
46593,1894,"OK",92,88
30452,1455,"OK",92,89
122806,5390,"OK",92,90
10859,1551,"OK",92,91
0,0,"OK",92,92
9448,584,"OK",92,93
4781,607,"OK",92,94
43734,2263,"OK",92,95
18580,1521,"OK",92,96
21260,1542,"OK",92,97
42473,1923,"OK",92,98
31166,1749,"OK",92,99
28011,1925,"OK",92,100
31803,1497,"OK",92,101
21201,1525,"OK",92,102
108524,4435,"OK",92,103
26257,1411,"OK",92,104
12941,1298,"OK",92,105
12936,1297,"OK",92,106
14508,1070,"OK",92,107
20929,1632,"OK",92,108
24089,1182,"OK",92,109
24428,1676,"OK",92,110
30703,1448,"OK",92,111
24351,1563,"OK",92,112
26282,1567,"OK",92,113
17093,1270,"OK",92,114
38227,1872,"OK",92,115
26499,1607,"OK",92,116
20846,1594,"OK",92,117
42509,2320,"OK",92,0
18215,1030,"OK",93,1
4395,538,"OK",93,2
46695,2091,"OK",93,3
38053,2336,"OK",93,4
9616,809,"OK",93,5
25137,1841,"OK",93,6
34611,1744,"OK",93,7
22980,1174,"OK",93,8
10510,868,"OK",93,9
10838,1038,"OK",93,10
38109,1889,"OK",93,11
6920,766,"OK",93,12
34042,1850,"OK",93,13
43698,2204,"OK",93,14
34498,1880,"OK",93,15
27016,1457,"OK",93,16
11782,921,"OK",93,17
34042,1850,"OK",93,18
30622,1638,"OK",93,19
33082,1927,"OK",93,20
34402,1856,"OK",93,21
47131,2059,"OK",93,22
32738,1595,"OK",93,23
35583,1778,"OK",93,24
41234,1949,"OK",93,25
40328,1958,"OK",93,26
43448,2142,"OK",93,27
29374,1610,"OK",93,28
3776,583,"OK",93,29
38814,1928,"OK",93,30
114499,5117,"OK",93,31
16332,964,"OK",93,32
57116,2752,"OK",93,33
43254,2102,"OK",93,34
25462,1454,"OK",93,35
27936,1228,"OK",93,36
25466,1543,"OK",93,37
9590,713,"OK",93,38
10939,820,"OK",93,39
21079,1148,"OK",93,40
34586,1732,"OK",93,41
34847,1816,"OK",93,42
48649,2479,"OK",93,43
9094,601,"OK",93,44
10746,1065,"OK",93,45
22591,1453,"OK",93,46
11664,712,"OK",93,47
40889,2414,"OK",93,48
30717,1540,"OK",93,49
32248,1609,"OK",93,50
9799,1008,"OK",93,51
31708,1681,"OK",93,52
27928,1538,"OK",93,53
2351,349,"OK",93,54
8783,1067,"OK",93,55
10590,1024,"OK",93,56
23037,1307,"OK",93,57
12109,852,"OK",93,58
35894,1711,"OK",93,59
3425,571,"OK",93,60
30942,1524,"OK",93,61
29581,1743,"OK",93,62
36750,1899,"OK",93,63
8069,969,"OK",93,64
21626,1482,"OK",93,65
29350,1370,"OK",93,66
16383,1163,"OK",93,67
31687,1779,"OK",93,68
37461,1915,"OK",93,69
20757,1225,"OK",93,70
31602,1640,"OK",93,71
11392,1086,"OK",93,72
41893,2230,"OK",93,73
33215,1696,"OK",93,74
3024,474,"OK",93,75
12170,907,"OK",93,76
2454,428,"OK",93,77
26038,1630,"OK",93,78
4804,445,"OK",93,79
38109,1889,"OK",93,80
32265,1615,"OK",93,81
46835,2137,"OK",93,82
30713,1805,"OK",93,83
99720,4107,"OK",93,84
24173,1204,"OK",93,85
25998,1619,"OK",93,86
49088,2204,"OK",93,87
50523,2095,"OK",93,88
36762,1733,"OK",93,89
113960,5035,"OK",93,90
8637,961,"OK",93,91
10502,713,"OK",93,92
0,0,"OK",93,93
13472,880,"OK",93,94
34889,1908,"OK",93,95
12252,1237,"OK",93,96
18218,1445,"OK",93,97
33628,1568,"OK",93,98
22321,1394,"OK",93,99
33701,1816,"OK",93,100
39563,1780,"OK",93,101
18160,1428,"OK",93,102
99679,4080,"OK",93,103
28477,1517,"OK",93,104
6913,837,"OK",93,105
6908,835,"OK",93,106
16728,1176,"OK",93,107
25037,1485,"OK",93,108
26309,1288,"OK",93,109
30784,1949,"OK",93,110
37013,1726,"OK",93,111
22446,1428,"OK",93,112
34042,1850,"OK",93,113
7295,853,"OK",93,114
40447,1978,"OK",93,115
24594,1472,"OK",93,116
14081,1144,"OK",93,117
33664,1966,"OK",93,0
29550,1579,"OK",94,1
15736,1172,"OK",94,2
44402,2054,"OK",94,3
38208,2296,"OK",94,4
20951,1358,"OK",94,5
29728,2154,"OK",94,6
35091,1751,"OK",94,7
14072,1032,"OK",94,8
15101,1182,"OK",94,9
18726,1496,"OK",94,10
29814,1699,"OK",94,11
14433,1410,"OK",94,12
13066,1463,"OK",94,13
41457,2146,"OK",94,14
42386,2455,"OK",94,15
38351,2006,"OK",94,16
19255,1237,"OK",94,17
13066,1463,"OK",94,18
35213,1951,"OK",94,19
41539,2466,"OK",94,20
42291,2431,"OK",94,21
47611,2066,"OK",94,22
24444,1405,"OK",94,23
40174,2092,"OK",94,24
49122,2524,"OK",94,25
32034,1768,"OK",94,26
33397,1727,"OK",94,27
33965,1923,"OK",94,28
11097,784,"OK",94,29
21208,1770,"OK",94,30
125833,5666,"OK",94,31
27666,1513,"OK",94,32
68450,3301,"OK",94,33
37288,1876,"OK",94,34
30035,1612,"OK",94,35
28416,1235,"OK",94,36
15414,1128,"OK",94,37
4812,450,"OK",94,38
22582,1350,"OK",94,39
6386,687,"OK",94,40
45921,2281,"OK",94,41
24795,1401,"OK",94,42
56538,3054,"OK",94,43
3629,434,"OK",94,44
9389,1035,"OK",94,45
12539,1038,"OK",94,46
12144,719,"OK",94,47
41045,2377,"OK",94,48
26301,1733,"OK",94,49
32728,1616,"OK",94,50
16097,1337,"OK",94,51
39597,2256,"OK",94,52
17876,1123,"OK",94,53
12356,796,"OK",94,54
18865,1504,"OK",94,55
18478,1482,"OK",94,56
14743,1118,"OK",94,57
23443,1401,"OK",94,58
37568,1884,"OK",94,59
9991,879,"OK",94,60
22648,1334,"OK",94,61
31554,2137,"OK",94,62
44638,2473,"OK",94,63
12165,938,"OK",94,64
26217,1795,"OK",94,65
29830,1377,"OK",94,66
16863,1171,"OK",94,67
36278,2092,"OK",94,68
37616,1878,"OK",94,69
25348,1538,"OK",94,70
39499,2213,"OK",94,71
19280,1544,"OK",94,72
49782,2805,"OK",94,73
41103,2271,"OK",94,74
12351,1078,"OK",94,75
4448,642,"OK",94,76
12501,878,"OK",94,77
30629,1943,"OK",94,78
8030,661,"OK",94,79
29814,1699,"OK",94,80
32745,1622,"OK",94,81
44542,2099,"OK",94,82
35304,2119,"OK",94,83
111054,4656,"OK",94,84
24653,1211,"OK",94,85
16733,1209,"OK",94,86
49568,2211,"OK",94,87
45445,2036,"OK",94,88
28468,1543,"OK",94,89
125295,5584,"OK",94,90
15850,1460,"OK",94,91
4258,607,"OK",94,92
11938,779,"OK",94,93
0,0,"OK",94,94
46224,2457,"OK",94,95
20140,1695,"OK",94,96
23960,1655,"OK",94,97
44963,2117,"OK",94,98
33656,1943,"OK",94,99
30711,2038,"OK",94,100
30655,1639,"OK",94,101
23901,1639,"OK",94,102
111013,4629,"OK",94,103
28957,1524,"OK",94,104
14064,1307,"OK",94,105
14059,1305,"OK",94,106
17207,1183,"OK",94,107
18945,1720,"OK",94,108
26789,1295,"OK",94,109
20733,1534,"OK",94,110
28719,1537,"OK",94,111
27037,1742,"OK",94,112
13066,1463,"OK",94,113
15073,1381,"OK",94,114
40926,1985,"OK",94,115
29185,1786,"OK",94,116
21969,1602,"OK",94,117
42121,2505,"OK",94,0
33179,1640,"OK",95,1
33094,1753,"OK",95,2
64444,2785,"OK",95,3
49300,2573,"OK",95,4
28708,1554,"OK",95,5
29384,2082,"OK",95,6
64940,2966,"OK",95,7
56353,2741,"OK",95,8
41134,2052,"OK",95,9
25755,1686,"OK",95,10
63578,2730,"OK",95,11
38096,2131,"OK",95,12
67414,3417,"OK",95,13
66350,2909,"OK",95,14
4604,678,"OK",95,15
8068,840,"OK",95,16
36858,1685,"OK",95,17
67414,3417,"OK",95,18
28834,1506,"OK",95,19
1501,229,"OK",95,20
4591,707,"OK",95,21
79927,3359,"OK",95,22
66478,2884,"OK",95,23
34480,1652,"OK",95,24
20036,1088,"OK",95,25
67640,2983,"OK",95,26
71333,3107,"OK",95,27
22083,1207,"OK",95,28
31708,2094,"OK",95,29
72186,3495,"OK",95,30
86685,4073,"OK",95,31
19222,1254,"OK",95,32
29302,1708,"OK",95,33
68724,2943,"OK",95,34
51339,2276,"OK",95,35
61831,2769,"OK",95,36
64189,2722,"OK",95,37
42963,2280,"OK",95,38
37529,1824,"OK",95,39
54452,2715,"OK",95,40
7871,773,"OK",95,41
73450,3138,"OK",95,42
27451,1618,"OK",95,43
42466,2168,"OK",95,44
44119,2632,"OK",95,45
63016,2882,"OK",95,46
45559,2253,"OK",95,47
55682,2849,"OK",95,48
48467,2234,"OK",95,49
62861,2874,"OK",95,50
41110,2135,"OK",95,51
10455,921,"OK",95,52
61301,3105,"OK",95,53
36992,2037,"OK",95,54
28515,2183,"OK",95,55
25438,1704,"OK",95,56
54989,2509,"OK",95,57
28794,1516,"OK",95,58
53644,2405,"OK",95,59
37320,2113,"OK",95,60
64683,2812,"OK",95,61
38864,1976,"OK",95,62
15551,1038,"OK",95,63
42432,2488,"OK",95,64
33973,1854,"OK",95,65
63245,2911,"OK",95,66
46813,2470,"OK",95,67
26133,1654,"OK",95,68
60114,2620,"OK",95,69
30926,1560,"OK",95,70
4046,581,"OK",95,71
25424,1657,"OK",95,72
7334,723,"OK",95,73
12017,836,"OK",95,74
34857,1824,"OK",95,75
46065,2448,"OK",95,76
37263,2129,"OK",95,77
32560,1538,"OK",95,78
38177,2012,"OK",95,79
63578,2730,"OK",95,80
62815,2874,"OK",95,81
64584,2831,"OK",95,82
21783,1397,"OK",95,83
71906,3062,"OK",95,84
58068,2745,"OK",95,85
61722,2799,"OK",95,86
77051,3343,"OK",95,87
83106,3385,"OK",95,88
62950,2790,"OK",95,89
86146,3991,"OK",95,90
33764,2074,"OK",95,91
43874,2280,"OK",95,92
35815,1914,"OK",95,93
46845,2447,"OK",95,94
0,0,"OK",95,95
27229,1973,"OK",95,96
43472,2019,"OK",95,97
6988,747,"OK",95,98
40071,2088,"OK",95,99
51451,2510,"OK",95,100
72936,3347,"OK",95,101
43413,2002,"OK",95,102
71865,3036,"OK",95,103
61690,2825,"OK",95,104
33880,1960,"OK",95,105
33875,1958,"OK",95,106
46747,2435,"OK",95,107
51251,2304,"OK",95,108
60204,2829,"OK",95,109
64157,3516,"OK",95,110
62806,2664,"OK",95,111
33604,1791,"OK",95,112
67414,3417,"OK",95,113
34527,2063,"OK",95,114
68510,3005,"OK",95,115
29848,1564,"OK",95,116
25251,1664,"OK",95,117
3303,454,"OK",95,0
21308,1686,"OK",96,1
7766,1078,"OK",96,2
49787,2747,"OK",96,3
35472,2504,"OK",96,4
10322,1393,"OK",96,5
8012,1090,"OK",96,6
43080,2472,"OK",96,7
28757,1841,"OK",96,8
6034,1060,"OK",96,9
5030,843,"OK",96,10
38362,2214,"OK",96,11
3909,822,"OK",96,12
39818,2517,"OK",96,13
41117,2372,"OK",96,14
27478,1787,"OK",96,15
25110,1549,"OK",96,16
3905,723,"OK",96,17
39818,2517,"OK",96,18
19619,1479,"OK",96,19
26631,1798,"OK",96,20
27383,1763,"OK",96,21
55600,2787,"OK",96,22
37682,2233,"OK",96,23
24580,1619,"OK",96,24
34214,1856,"OK",96,25
42424,2467,"OK",96,26
46116,2592,"OK",96,27
18371,1451,"OK",96,28
8713,1057,"OK",96,29
44590,2595,"OK",96,30
110469,5126,"OK",96,31
13750,1258,"OK",96,32
53086,2760,"OK",96,33
43507,2427,"OK",96,34
22881,1623,"OK",96,35
36405,1955,"OK",96,36
35394,2071,"OK",96,37
15336,1374,"OK",96,38
19338,1690,"OK",96,39
26855,1815,"OK",96,40
30557,1741,"OK",96,41
40593,2477,"OK",96,42
41630,2386,"OK",96,43
14840,1261,"OK",96,44
15263,1674,"OK",96,45
28337,2114,"OK",96,46
20133,1439,"OK",96,47
38308,2583,"OK",96,48
33809,2196,"OK",96,49
40717,2336,"OK",96,50
7193,1160,"OK",96,51
24689,1588,"OK",96,52
33674,2199,"OK",96,53
12402,1359,"OK",96,54
1933,355,"OK",96,55
4781,830,"OK",96,56
26194,1858,"OK",96,57
15201,1508,"OK",96,58
38986,2367,"OK",96,59
11163,1340,"OK",96,60
35887,2162,"OK",96,61
27000,1912,"OK",96,62
29730,1806,"OK",96,63
20431,1689,"OK",96,64
5858,761,"OK",96,65
37819,2098,"OK",96,66
24852,1891,"OK",96,67
20684,1620,"OK",96,68
34880,2084,"OK",96,69
9754,1066,"OK",96,70
24591,1545,"OK",96,71
4702,841,"OK",96,72
34874,2137,"OK",96,73
26195,1603,"OK",96,74
7439,1104,"OK",96,75
20699,1654,"OK",96,76
13375,1454,"OK",96,77
15035,1470,"OK",96,78
13302,1307,"OK",96,79
38362,2214,"OK",96,80
40734,2343,"OK",96,81
49927,2793,"OK",96,82
19710,1646,"OK",96,83
95690,4115,"OK",96,84
32642,1932,"OK",96,85
32926,2148,"OK",96,86
57557,2932,"OK",96,87
60130,2845,"OK",96,88
37734,2274,"OK",96,89
109931,5044,"OK",96,90
3049,535,"OK",96,91
16278,1380,"OK",96,92
13562,1256,"OK",96,93
19218,1541,"OK",96,94
30762,1814,"OK",96,95
0,0,"OK",96,96
28815,1981,"OK",96,97
29598,1577,"OK",96,98
25413,2050,"OK",96,99
36794,2471,"OK",96,100
45340,2448,"OK",96,101
28756,1964,"OK",96,102
95649,4089,"OK",96,103
36946,2245,"OK",96,104
4640,758,"OK",96,105
4635,756,"OK",96,106
25196,1904,"OK",96,107
22456,1653,"OK",96,108
34778,2016,"OK",96,109
36530,2610,"OK",96,110
37590,2148,"OK",96,111
6397,918,"OK",96,112
39818,2517,"OK",96,113
3258,573,"OK",96,114
48915,2706,"OK",96,115
13591,1313,"OK",96,116
6003,839,"OK",96,117
27213,1837,"OK",96,0
18131,1095,"OK",97,1
24677,1218,"OK",97,2
23054,1153,"OK",97,3
60819,3157,"OK",97,4
21868,1239,"OK",97,5
35505,2750,"OK",97,6
23550,1334,"OK",97,7
16107,1446,"OK",97,8
32852,1782,"OK",97,9
28299,1651,"OK",97,10
49375,2714,"OK",97,11
29687,1588,"OK",97,12
36616,1932,"OK",97,13
66464,3025,"OK",97,14
43534,2100,"OK",97,15
36066,1684,"OK",97,16
34549,1742,"OK",97,17
36616,1932,"OK",97,18
50516,2453,"OK",97,19
42678,2113,"OK",97,20
43438,2076,"OK",97,21
38537,1727,"OK",97,22
52586,2354,"OK",97,23
55477,2593,"OK",97,24
50270,2169,"OK",97,25
51594,2783,"OK",97,26
60764,2621,"OK",97,27
52340,2326,"OK",97,28
23308,1590,"OK",97,29
41561,2045,"OK",97,30
94149,5337,"OK",97,31
25368,1184,"OK",97,32
66247,2966,"OK",97,33
64656,2770,"OK",97,34
48228,2276,"OK",97,35
26792,1139,"OK",97,36
42781,2022,"OK",97,37
22262,1589,"OK",97,38
10689,744,"OK",97,39
16447,1648,"OK",97,40
43636,1959,"OK",97,41
52162,2295,"OK",97,42
57686,2699,"OK",97,43
22402,1609,"OK",97,44
29667,2087,"OK",97,45
43820,2146,"OK",97,46
12609,1151,"OK",97,47
63656,3236,"OK",97,48
6974,640,"OK",97,49
21471,1241,"OK",97,50
32566,1829,"OK",97,51
40745,1901,"OK",97,52
45300,2007,"OK",97,53
20532,1492,"OK",97,54
28054,1719,"OK",97,55
25728,1698,"OK",97,56
34303,2133,"OK",97,57
15902,872,"OK",97,58
12253,772,"OK",97,59
28911,1569,"OK",97,60
52234,2288,"OK",97,61
52347,2565,"OK",97,62
45786,2118,"OK",97,63
10182,1083,"OK",97,64
41520,2297,"OK",97,65
28206,1282,"OK",97,66
6416,688,"OK",97,67
51581,2594,"OK",97,68
60227,2737,"OK",97,69
40651,2040,"OK",97,70
40638,1860,"OK",97,71
28639,1719,"OK",97,72
50929,2450,"OK",97,73
42251,1916,"OK",97,74
26447,1280,"OK",97,75
13830,1482,"OK",97,76
20677,1574,"OK",97,77
45932,2444,"OK",97,78
29767,1469,"OK",97,79
49375,2714,"OK",97,80
21425,1241,"OK",97,81
23194,1199,"OK",97,82
52039,2516,"OK",97,83
80816,4303,"OK",97,84
24633,1234,"OK",97,85
44100,2103,"OK",97,86
35661,1711,"OK",97,87
41716,1753,"OK",97,88
48028,2558,"OK",97,89
93610,5255,"OK",97,90
26316,1560,"OK",97,91
19841,1545,"OK",97,92
27405,1371,"OK",97,93
24692,1710,"OK",97,94
43939,2135,"OK",97,95
29195,2046,"OK",97,96
0,0,"OK",97,97
42678,1795,"OK",97,98
8254,798,"OK",97,99
10061,877,"OK",97,100
42311,1897,"OK",97,101
59,17,"OK",97,102
80775,4277,"OK",97,103
20300,1193,"OK",97,104
25514,1451,"OK",97,105
25509,1450,"OK",97,106
6087,629,"OK",97,107
47803,2307,"OK",97,108
25164,1199,"OK",97,109
44808,2409,"OK",97,110
48279,2552,"OK",97,111
42340,2243,"OK",97,112
36616,1932,"OK",97,113
26161,1555,"OK",97,114
27120,1373,"OK",97,115
44488,2287,"OK",97,116
31287,1990,"OK",97,117
43260,2152,"OK",97,0
27345,1276,"OK",98,1
32262,1438,"OK",98,2
63612,2471,"OK",98,3
56847,2732,"OK",98,4
27876,1239,"OK",98,5
30095,2005,"OK",98,6
64108,2652,"OK",98,7
55521,2426,"OK",98,8
40429,2010,"OK",98,9
28008,1378,"OK",98,10
71125,2888,"OK",98,11
37264,1816,"OK",98,12
66582,3102,"OK",98,13
73898,3067,"OK",98,14
14589,898,"OK",98,15
9281,590,"OK",98,16
44405,1843,"OK",98,17
66582,3102,"OK",98,18
36381,1664,"OK",98,19
10912,759,"OK",98,20
14493,874,"OK",98,21
79095,3044,"OK",98,22
65278,2847,"OK",98,23
42027,1811,"OK",98,24
27583,1247,"OK",98,25
72868,3210,"OK",98,26
78880,3266,"OK",98,27
29631,1366,"OK",98,28
36454,1710,"OK",98,29
71354,3180,"OK",98,30
81994,3815,"OK",98,31
21475,945,"OK",98,32
24611,1450,"OK",98,33
76271,3102,"OK",98,34
55806,2504,"OK",98,35
61000,2454,"OK",98,36
58006,2795,"OK",98,37
42131,1966,"OK",98,38
36697,1509,"OK",98,39
53620,2400,"OK",98,40
1944,335,"OK",98,41
67387,3068,"OK",98,42
28497,1691,"OK",98,43
41634,1853,"OK",98,44
43287,2317,"OK",98,45
55132,2706,"OK",98,46
44727,1938,"OK",98,47
63229,3007,"OK",98,48
47635,1920,"OK",98,49
62029,2559,"OK",98,50
40143,2058,"OK",98,51
18002,1080,"OK",98,52
60469,2790,"OK",98,53
36160,1723,"OK",98,54
34164,1909,"OK",98,55
27692,1395,"OK",98,56
55578,2560,"OK",98,57
27962,1202,"OK",98,58
52812,2090,"OK",98,59
36488,1798,"OK",98,60
63483,2776,"OK",98,61
46411,2134,"OK",98,62
23099,1197,"OK",98,63
41600,2173,"OK",98,64
41520,2013,"OK",98,65
62413,2596,"OK",98,66
45981,2155,"OK",98,67
33681,1812,"OK",98,68
67661,2779,"OK",98,69
38473,1719,"OK",98,70
9848,635,"OK",98,71
27677,1349,"OK",98,72
14832,1028,"OK",98,73
19564,994,"OK",98,74
34025,1509,"OK",98,75
45233,2134,"OK",98,76
36431,1814,"OK",98,77
40107,1696,"OK",98,78
37345,1697,"OK",98,79
71125,2888,"OK",98,80
61983,2559,"OK",98,81
63752,2516,"OK",98,82
29330,1556,"OK",98,83
67215,2805,"OK",98,84
57236,2431,"OK",98,85
58538,2871,"OK",98,86
76219,3029,"OK",98,87
82274,3071,"OK",98,88
69303,2985,"OK",98,89
81456,3733,"OK",98,90
32932,1759,"OK",98,91
43042,1965,"OK",98,92
34983,1599,"OK",98,93
46013,2133,"OK",98,94
7012,745,"OK",98,95
29483,1664,"OK",98,96
42640,1704,"OK",98,97
0,0,"OK",98,98
36769,1689,"OK",98,99
50619,2195,"OK",98,100
72104,3033,"OK",98,101
42581,1688,"OK",98,102
67174,2778,"OK",98,103
60858,2511,"OK",98,104
33048,1645,"OK",98,105
33043,1643,"OK",98,106
45915,2121,"OK",98,107
58798,2463,"OK",98,108
59372,2514,"OK",98,109
63325,3202,"OK",98,110
70354,2822,"OK",98,111
41151,1949,"OK",98,112
66582,3102,"OK",98,113
33695,1749,"OK",98,114
67678,2691,"OK",98,115
37395,1723,"OK",98,116
27505,1356,"OK",98,117
8315,972,"OK",98,0
10921,946,"OK",99,1
20920,1187,"OK",99,2
28935,1516,"OK",99,3
57063,3127,"OK",99,4
18111,1209,"OK",99,5
31748,2720,"OK",99,6
29431,1697,"OK",99,7
35387,1759,"OK",99,8
29095,1751,"OK",99,9
24543,1621,"OK",99,10
59952,2837,"OK",99,11
25930,1557,"OK",99,12
42498,2295,"OK",99,13
62707,2995,"OK",99,14
39777,2069,"OK",99,15
32310,1654,"OK",99,16
30792,1712,"OK",99,17
42498,2295,"OK",99,18
46759,2422,"OK",99,19
38922,2083,"OK",99,20
39682,2045,"OK",99,21
44418,2089,"OK",99,22
53944,2588,"OK",99,23
51721,2563,"OK",99,24
46513,2138,"OK",99,25
61534,2951,"OK",99,26
66645,2983,"OK",99,27
48583,2296,"OK",99,28
25120,1451,"OK",99,29
47443,2407,"OK",99,30
86939,5188,"OK",99,31
21612,1154,"OK",99,32
59037,2817,"OK",99,33
65098,3050,"OK",99,34
44472,2245,"OK",99,35
32673,1502,"OK",99,36
48663,2384,"OK",99,37
30797,1707,"OK",99,38
6933,713,"OK",99,39
40202,2072,"OK",99,40
37542,1820,"OK",99,41
58043,2657,"OK",99,42
53929,2668,"OK",99,43
30300,1594,"OK",99,44
31953,2058,"OK",99,45
43798,2446,"OK",99,46
12995,1708,"OK",99,47
59899,3205,"OK",99,48
12958,965,"OK",99,49
27352,1604,"OK",99,50
28809,1799,"OK",99,51
36988,1871,"OK",99,52
51181,2370,"OK",99,53
24826,1463,"OK",99,54
24297,1689,"OK",99,55
21972,1667,"OK",99,56
44244,2301,"OK",99,57
12146,842,"OK",99,58
18135,1135,"OK",99,59
25154,1539,"OK",99,60
52149,2517,"OK",99,61
48591,2534,"OK",99,62
42029,2088,"OK",99,63
11835,1378,"OK",99,64
37763,2266,"OK",99,65
34087,1644,"OK",99,66
10087,1202,"OK",99,67
47824,2563,"OK",99,68
56470,2706,"OK",99,69
36894,2009,"OK",99,70
36881,1829,"OK",99,71
24882,1688,"OK",99,72
47173,2419,"OK",99,73
38494,1886,"OK",99,74
22691,1250,"OK",99,75
14993,1871,"OK",99,76
25097,1555,"OK",99,77
42175,2414,"OK",99,78
26011,1438,"OK",99,79
59952,2837,"OK",99,80
27306,1604,"OK",99,81
29075,1561,"OK",99,82
48283,2486,"OK",99,83
73606,4154,"OK",99,84
30514,1596,"OK",99,85
49981,2465,"OK",99,86
41542,2074,"OK",99,87
47597,2116,"OK",99,88
57969,2726,"OK",99,89
86400,5106,"OK",99,90
22559,1529,"OK",99,91
31708,1706,"OK",99,92
23649,1340,"OK",99,93
34679,1873,"OK",99,94
40182,2104,"OK",99,95
25438,2016,"OK",99,96
7963,749,"OK",99,97
36583,1657,"OK",99,98
0,0,"OK",99,99
15942,1240,"OK",99,100
48192,2259,"OK",99,101
7904,733,"OK",99,102
73565,4128,"OK",99,103
26181,1556,"OK",99,104
21757,1421,"OK",99,105
21752,1419,"OK",99,106
10021,1168,"OK",99,107
44046,2276,"OK",99,108
31046,1562,"OK",99,109
50689,2772,"OK",99,110
58220,2719,"OK",99,111
38583,2213,"OK",99,112
42498,2295,"OK",99,113
22405,1524,"OK",99,114
33001,1736,"OK",99,115
40731,2256,"OK",99,116
27531,1959,"OK",99,117
39504,2122,"OK",99,0
